"","DateTime_Serial","Pressure","Temperature","Conductivity","Date","Salinity","Site"
"18661",43040.58,1492.85,17.96,21.63,2017-11-01 09:55:12,15.2641920077769,"5"
"18662",43040.62,1493.36,18.17,21.56,2017-11-01 10:52:48,15.1329903701426,"5"
"18663",43040.66,1494.86,18.74,21.52,2017-11-01 11:50:24,14.8962657054601,"5"
"18664",43040.7,1496.44,19.49,21.06,2017-11-01 12:47:59,14.2909753643451,"5"
"18665",43040.74,1496.81,20.03,19.82,2017-11-01 13:45:35,13.206237790241,"5"
"18666",43040.78,1494.69,19.49,18.98,2017-11-01 14:43:12,12.7592840983247,"5"
"18667",43040.83,1494.77,19.61,18.69,2017-11-01 15:55:12,12.5115483638277,"5"
"18668",43040.87,1494.09,19.25,19.03,2017-11-01 16:52:48,12.8690394126025,"5"
"18669",43040.91,1493.89,19.04,19.46,2017-11-01 17:50:24,13.2522950381561,"5"
"18670",43040.95,1493.19,18.62,19.97,2017-11-01 18:47:59,13.7691135556174,"5"
"18671",43040.99,1494.22,18.77,20.7,2017-11-01 19:45:35,14.2675128127678,"5"
"18672",43041.03,1494.96,18.86,21.28,2017-11-01 20:43:12,14.6726933222174,"5"
"18673",43041.08,1495.65,18.95,21.8,2017-11-01 21:55:12,15.0322486121413,"5"
"18674",43041.12,1495.81,18.98,21.89,2017-11-01 22:52:48,15.0892227399056,"5"
"18675",43041.16,1495.59,19.07,21.37,2017-11-01 23:50:24,14.6666199185549,"5"
"18676",43041.2,1494.32,19.04,19.97,2017-11-02 00:47:59,13.6312801671957,"5"
"18677",43041.24,1493.32,18.98,18.99,2017-11-02 01:45:35,12.9225059144718,"5"
"18678",43041.28,1491.51,18.62,18.02,2017-11-02 02:43:12,12.3113568282528,"5"
"18679",43041.33,1491.08,18.68,17.32,2017-11-02 03:55:12,11.775156815868,"5"
"18680",43041.37,1492.18,18.95,17.73,2017-11-02 04:52:48,12.0007310188889,"5"
"18681",43041.41,1493.24,18.95,18.99,2017-11-02 05:50:24,12.931773989285,"5"
"18682",43041.45,1494.72,19.1,20.25,2017-11-02 06:47:59,13.8200046780187,"5"
"18683",43041.49,1495.49,19.07,21.25,2017-11-02 07:45:35,14.5767293630851,"5"
"18684",43041.53,1496.1,19.07,21.96,2017-11-02 08:43:12,15.1094151828526,"5"
"18685",43041.58,1496.53,19.07,22.45,2017-11-02 09:55:12,15.4782032154099,"5"
"18686",43041.62,1496.95,19.13,22.75,2017-11-02 10:52:48,15.6819756588579,"5"
"18687",43041.66,1497.1,19.19,22.75,2017-11-02 11:50:24,15.6595502109058,"5"
"18688",43041.7,1499.8,20.3,22.6,2017-11-02 12:47:59,15.1440968713601,"5"
"18689",43041.74,1498.17,20.21,20.91,2017-11-02 13:45:35,13.9411321498847,"5"
"18690",43041.78,1497.7,20.39,19.77,2017-11-02 14:43:12,13.0592098358455,"5"
"18691",43041.83,1496.35,20.21,18.68,2017-11-02 15:55:12,12.3288006822503,"5"
"18692",43041.87,1495.92,20.24,18.06,2017-11-02 16:52:48,11.8758109162783,"5"
"18693",43041.91,1495.12,19.85,18.33,2017-11-02 17:50:24,12.1802355173811,"5"
"18694",43041.95,1495.23,19.55,19.43,2017-11-02 18:47:59,13.0705520254256,"5"
"18695",43041.99,1496.44,19.7,20.41,2017-11-02 19:45:35,13.741927782838,"5"
"18696",43042.03,1497.8,19.97,21.2,2017-11-02 20:43:12,14.2323254341977,"5"
"18697",43042.08,1498.82,20.18,21.78,2017-11-02 21:55:12,14.5857808844197,"5"
"18698",43042.12,1498.52,20.03,21.88,2017-11-02 22:52:48,14.7107090711311,"5"
"18699",43042.16,1498.52,20.03,21.88,2017-11-02 23:50:24,14.7107090711311,"5"
"18700",43042.2,1496.86,19.79,20.63,2017-11-03 00:47:59,13.8740445930154,"5"
"18701",43042.24,1495.9,19.79,19.48,2017-11-03 01:45:35,13.0330360107706,"5"
"18702",43042.28,1494.53,19.61,18.4,2017-11-03 02:43:12,12.3003813001743,"5"
"18703",43042.33,1492.27,19.19,17.06,2017-11-03 03:55:12,11.442832126457,"5"
"18704",43042.37,1491.89,19.28,16.3,2017-11-03 04:52:48,10.8668707032298,"5"
"18705",43042.41,1492.78,19.61,16.28,2017-11-03 05:50:24,10.7678334851604,"5"
"18706",43042.45,1494.84,19.97,17.61,2017-11-03 06:47:59,11.6278074787555,"5"
"18707",43042.49,1495.92,19.97,18.93,2017-11-03 07:45:35,12.5792612245677,"5"
"18708",43042.53,1496.52,19.91,19.85,2017-11-03 08:43:12,13.2654432004404,"5"
"18709",43042.58,1497.22,19.94,20.6,2017-11-03 09:55:12,13.8031269066151,"5"
"18710",43042.62,1497.78,19.97,21.17,2017-11-03 10:52:48,14.2103444337026,"5"
"18711",43042.66,1498.23,20.03,21.53,2017-11-03 11:50:24,14.4539205057015,"5"
"18712",43042.7,1499.35,20.39,21.78,2017-11-03 12:47:59,14.5141646088343,"5"
"18713",43042.74,1501.22,21.22,21.49,2017-11-03 13:45:35,14.029871712754,"5"
"18714",43042.78,1498.56,20.65,19.97,2017-11-03 14:43:12,13.1233769386745,"5"
"18715",43042.83,1497.98,20.8,18.76,2017-11-03 15:55:12,12.2168927453086,"5"
"18716",43042.87,1497.27,20.77,17.97,2017-11-03 16:52:48,11.6662715569368,"5"
"18717",43042.91,1497.25,20.89,17.56,2017-11-03 17:50:24,11.3454642992899,"5"
"18718",43042.95,1497.43,20.77,18.18,2017-11-03 18:47:59,11.8146503713037,"5"
"18719",43042.99,1497.59,20.51,19.25,2017-11-03 19:45:35,12.6499028421187,"5"
"18720",43043.03,1498.58,20.53,20.37,2017-11-03 20:43:12,13.4477963782617,"5"
"18721",43043.08,1499.32,20.53,21.28,2017-11-03 21:55:12,14.1045338859865,"5"
"18722",43043.12,1499.8,20.56,21.77,2017-11-03 22:52:48,14.4493647109523,"5"
"18723",43043.16,1500.03,20.59,21.96,2017-11-03 23:50:24,14.5769406237022,"5"
"18724",43043.2,1499.9,20.71,21.43,2017-11-04 00:47:59,14.1535665843506,"5"
"18725",43043.24,1497.91,20.48,19.74,2017-11-04 01:45:35,13.0102201135433,"5"
"18726",43043.28,1496.63,20.36,18.54,2017-11-04 02:43:12,12.1853805016747,"5"
"18727",43043.33,1494.87,20.09,17.25,2017-11-04 03:55:12,11.3376063152529,"5"
"18728",43043.37,1493.9,20,16.35,2017-11-04 04:52:48,10.7191109391773,"5"
"18729",43043.41,1493.57,20.09,15.63,2017-11-04 05:50:24,10.1862132950037,"5"
"18730",43043.45,1494.46,20.45,15.53,2017-11-04 06:47:59,10.0306772685736,"5"
"18731",43043.49,1496.38,20.77,16.85,2017-11-04 07:45:35,10.8780889910138,"5"
"18732",43043.53,1497.12,20.68,18.07,2017-11-04 08:43:12,11.7614977697739,"5"
"18733",43043.58,1497.81,20.68,18.94,2017-11-04 09:55:12,12.3790649981966,"5"
"18734",43043.62,1498.51,20.71,19.71,2017-11-04 10:52:48,12.9192111752199,"5"
"18735",43043.66,1499.33,20.86,20.26,2017-11-04 11:50:24,13.2663076714433,"5"
"18736",43043.7,1500.04,21.01,20.67,2017-11-04 12:47:59,13.5122436231712,"5"
"18737",43043.74,1502.23,21.84,20.8,2017-11-04 13:45:35,13.3473704402631,"5"
"18738",43043.78,1501.23,21.75,19.8,2017-11-04 14:43:12,12.6754142965242,"5"
"18739",43043.83,1496.76,21.57,14.6,2017-11-04 15:55:12,9.14124087890523,"5"
"18740",43043.87,1497.5,21.54,15.66,2017-11-04 16:52:48,9.86964787015341,"5"
"18741",43043.91,1497.82,21.66,15.68,2017-11-04 17:50:24,9.85616191218931,"5"
"18742",43043.95,1500.68,21.48,19.96,2017-11-04 18:47:59,12.866588472432,"5"
"18743",43043.99,1501.9,21.25,22.25,2017-11-04 19:45:35,14.5624930279537,"5"
"18744",43044.03,1504.34,21.25,25.26,2017-11-04 20:43:12,16.731071008044,"5"
"18745",43044.08,1505.32,21.25,26.46,2017-11-04 21:55:12,17.604489977649,"5"
"18746",43044.12,1505.48,21.25,26.65,2017-11-04 22:52:48,17.7432323296854,"5"
"18747",43044.16,1505.4,21.25,26.56,2017-11-04 23:50:24,17.6774970129929,"5"
"18748",43044.2,1504.58,21.31,25.39,2017-11-05 00:47:59,16.8021349556,"5"
"18749",43044.24,1500.9,21.45,20.33,2017-11-05 01:45:35,13.135866726199,"5"
"18750",43044.28,1498.56,21.19,18.24,2017-11-05 01:43:12,11.7422593698827,"5"
"18751",43044.33,1495.86,20.89,15.79,2017-11-05 02:55:12,10.1090036156708,"5"
"18752",43044.37,1494.51,20.59,15.08,2017-11-05 03:52:48,9.68422383305273,"5"
"18753",43044.41,1494.2,20.77,14.07,2017-11-05 04:50:24,8.94598117546759,"5"
"18754",43044.45,1495.31,21.01,14.66,2017-11-05 05:47:59,9.30114142510418,"5"
"18755",43044.49,1498.89,21.51,17.57,2017-11-05 06:45:35,11.1911508183577,"5"
"18756",43044.53,1502.47,21.34,22.68,2017-11-05 07:43:12,14.8394232026338,"5"
"18757",43044.58,1503.49,21.4,23.77,2017-11-05 08:55:12,15.5994282743984,"5"
"18758",43044.62,1504.2,21.48,24.39,2017-11-05 09:52:48,16.0157284597114,"5"
"18759",43044.66,1504.48,21.54,24.55,2017-11-05 10:50:24,16.1085238249026,"5"
"18760",43044.7,1504.73,21.69,24.42,2017-11-05 11:47:59,15.9600213187559,"5"
"18761",43044.74,1505.21,21.96,24.22,2017-11-05 12:45:35,15.7194250862386,"5"
"18762",43044.78,1505.38,22.19,23.72,2017-11-05 13:43:12,15.2842190046086,"5"
"18763",43044.83,1503.25,22.31,20.59,2017-11-05 14:55:12,13.0597298471572,"5"
"18764",43044.87,1502.24,22.31,19.28,2017-11-05 15:52:48,12.1569120740881,"5"
"18765",43044.91,1502.85,22.19,20.46,2017-11-05 16:50:24,13.0052933457665,"5"
"18766",43044.95,1504.27,21.96,23.03,2017-11-05 17:47:59,14.8765666823224,"5"
"18767",43044.99,1505.25,21.87,24.54,2017-11-05 18:45:35,15.9798035530556,"5"
"18768",43045.03,1506.76,21.66,27.03,2017-11-05 19:43:12,17.8514731462185,"5"
"18769",43045.08,1507.38,21.72,27.62,2017-11-05 20:55:12,18.2545380872278,"5"
"18770",43045.12,1507.6,21.78,27.72,2017-11-05 21:52:48,18.3018991677744,"5"
"18771",43045.16,1508.11,21.84,28.18,2017-11-05 22:50:24,18.610170079396,"5"
"18772",43045.2,1507.83,21.81,27.92,2017-11-05 23:47:59,18.4342963425507,"5"
"18773",43045.24,1506.07,22.05,25.03,2017-11-06 00:45:35,16.2624635770408,"5"
"18774",43045.28,1503.42,22.05,21.66,2017-11-06 01:43:12,13.8839107840733,"5"
"18775",43045.33,1501.36,21.78,19.88,2017-11-06 02:55:12,12.7224864849803,"5"
"18776",43045.37,1498.95,21.63,17.25,2017-11-06 03:52:48,10.939615169333,"5"
"18777",43045.41,1498.31,21.6,16.52,2017-11-06 04:50:24,10.4448463651919,"5"
"18778",43045.45,1498.21,21.9,15.37,2017-11-06 05:47:59,9.59221401209472,"5"
"18779",43045.49,1500.91,22.37,17.34,2017-11-06 06:45:35,10.8175357470265,"5"
"18780",43045.53,1504.16,22.46,21.32,2017-11-06 07:43:12,13.5195125305603,"5"
"18781",43045.58,1507.18,22.11,26.26,2017-11-06 08:55:12,17.1169181135372,"5"
"18782",43045.62,1508.23,22.19,27.31,2017-11-06 09:52:48,17.8367252738617,"5"
"18783",43045.66,1508.47,22.28,27.36,2017-11-06 10:50:24,17.8359435444199,"5"
"18784",43045.7,1509.53,22.69,27.5,2017-11-06 11:47:59,17.7699008692134,"5"
"18785",43045.74,1510.9,22.81,28.91,2017-11-06 12:45:35,18.722441881268,"5"
"18786",43045.78,1508.1,22.87,25.15,2017-11-06 13:43:12,16.0463172875701,"5"
"18787",43045.83,1504.99,23.08,20.42,2017-11-06 14:55:12,12.7189940584674,"5"
"18788",43045.87,1503.76,23.17,18.47,2017-11-06 15:52:48,11.3790423025528,"5"
"18789",43045.91,1502.94,23.17,17.37,2017-11-06 16:50:24,10.644155096462,"5"
"18790",43045.95,1507.4,22.96,23.97,2017-11-06 17:47:59,15.1931385588819,"5"
"18791",43045.99,1509.37,22.69,27.3,2017-11-06 18:45:35,17.6280788953651,"5"
"18792",43046.03,1510.21,22.58,28.7,2017-11-06 19:43:12,18.6700228866573,"5"
"18793",43046.08,1512.4,22.46,31.77,2017-11-06 20:55:12,20.9369553523978,"5"
"18794",43046.12,1512.45,22.46,31.83,2017-11-06 21:52:48,20.98055422132,"5"
"18795",43046.16,1512.67,22.49,32.03,2017-11-06 22:50:24,21.1115469145081,"5"
"18796",43046.2,1512.56,22.49,31.9,2017-11-06 23:47:59,21.0170825594574,"5"
"18797",43046.24,1511.72,22.52,30.77,2017-11-07 00:45:35,20.184372862641,"5"
"18798",43046.28,1508.85,22.87,26.11,2017-11-07 01:43:12,16.7187506123878,"5"
"18799",43046.33,1504.54,22.58,21.44,2017-11-07 02:55:12,13.5656408893007,"5"
"18800",43046.37,1502.44,22.46,19.06,2017-11-07 03:52:48,11.9651521354455,"5"
"18801",43046.41,1499.83,22.31,16.09,2017-11-07 04:50:24,9.98697360658207,"5"
"18802",43046.45,1500.16,22.52,15.82,2017-11-07 05:47:59,9.75873499516388,"5"
"18803",43046.49,1501.58,23.02,16.01,2017-11-07 06:45:35,9.77519929407887,"5"
"18804",43046.53,1504.23,23.4,18.32,2017-11-07 07:43:12,11.2206434393947,"5"
"18805",43046.58,1510.82,23.17,27.8,2017-11-07 08:55:12,17.7891269647734,"5"
"18806",43046.62,1511.88,23.08,29.41,2017-11-07 09:52:48,18.9628753297664,"5"
"18807",43046.66,1511.61,23.84,26.85,2017-11-07 10:50:24,16.86830190433,"5"
"18808",43046.7,1512.25,23.84,27.69,2017-11-07 11:47:59,17.4483040565883,"5"
"18809",43046.74,1512.68,23.69,28.68,2017-11-07 12:45:35,18.1954433193332,"5"
"18810",43046.78,1512.62,23.81,28.25,2017-11-07 13:43:12,17.8481139779416,"5"
"18811",43046.83,1510.79,23.99,25.3,2017-11-07 14:55:12,15.7513253620161,"5"
"18812",43046.87,1509.52,24.02,23.51,2017-11-07 15:52:48,14.5262542508303,"5"
"18813",43046.91,1507.69,23.96,21.21,2017-11-07 16:50:24,12.9986975396784,"5"
"18814",43046.95,1509.23,24.08,22.93,2017-11-07 17:47:59,14.1161986257524,"5"
"18815",43046.99,1511.98,23.43,28.52,2017-11-07 18:45:35,18.1893876697058,"5"
"18816",43047.03,1512.31,23.37,29.12,2017-11-07 19:43:12,18.6354737297353,"5"
"18817",43047.08,1512.79,23.22,30.16,2017-11-07 20:55:12,19.4342498932392,"5"
"18818",43047.12,1513.31,23.05,31.31,2017-11-07 21:52:48,20.3295206191861,"5"
"18819",43047.16,1513.93,23.08,32.01,2017-11-07 22:50:24,20.8169642063802,"5"
"18820",43047.2,1514.19,23.08,32.34,2017-11-07 23:47:59,21.0537489141167,"5"
"18821",43047.24,1514.14,23.08,32.28,2017-11-08 00:45:35,21.0106729963822,"5"
"18822",43047.28,1512.8,23.08,30.57,2017-11-08 01:43:12,19.7875470654029,"5"
"18823",43047.33,1507.59,23.28,23.22,2017-11-08 02:55:12,14.5688637529491,"5"
"18824",43047.37,1504.76,23.34,19.24,2017-11-08 03:52:48,11.8510798017185,"5"
"18825",43047.41,1503.81,23.31,18.05,2017-11-08 04:50:24,11.0631449068185,"5"
"18826",43047.45,1502.39,23.31,16.1,2017-11-08 05:47:59,9.7711537303043,"5"
"18827",43047.49,1503.26,23.75,15.76,2017-11-08 06:45:35,9.45437463512272,"5"
"18828",43047.53,1504.42,24.19,15.87,2017-11-08 07:43:12,9.43365525096699,"5"
"18829",43047.58,1506.92,24.22,19.28,2017-11-08 08:55:12,11.6478797386957,"5"
"18830",43047.62,1511.23,23.4,27.64,2017-11-08 09:52:48,17.5857092606891,"5"
"18831",43047.66,1512.85,23.46,29.57,2017-11-08 10:50:24,18.9142023791007,"5"
"18832",43047.7,1511.87,23.99,26.75,2017-11-08 11:47:59,16.7434688799636,"5"
"18833",43047.74,1511.83,24.34,25.64,2017-11-08 12:45:35,15.8599687154781,"5"
"18834",43047.78,1511.64,24.28,25.56,2017-11-08 13:43:12,15.8267311026083,"5"
"18835",43047.83,1511.43,24.4,24.92,2017-11-08 14:55:12,15.3525089865405,"5"
"18836",43047.87,1511.84,24.43,25.38,2017-11-08 15:52:48,15.6527530704762,"5"
"18837",43047.91,1511.18,24.57,24.03,2017-11-08 16:50:24,14.6983478353047,"5"
"18838",43047.95,1509.3,24.66,21.14,2017-11-08 17:47:59,12.753411305032,"5"
"18839",43047.99,1511.38,24.08,25.83,2017-11-08 18:45:35,16.0810503803116,"5"
"18840",43048.03,1512.44,23.84,27.94,2017-11-08 19:43:12,17.6213482525881,"5"
"18841",43048.08,1513.27,23.55,29.86,2017-11-08 20:55:12,19.0798691568723,"5"
"18842",43048.12,1513.77,23.55,30.51,2017-11-08 21:52:48,19.5374562345412,"5"
"18843",43048.16,1514.22,23.4,31.5,2017-11-08 22:50:24,20.3049876148178,"5"
"18844",43048.2,1514.09,23.22,31.82,2017-11-08 23:47:59,20.6156656493944,"5"
"18845",43048.24,1514.18,23.19,32.01,2017-11-09 00:45:35,20.7654327292382,"5"
"18846",43048.28,1514.05,23.25,31.69,2017-11-09 01:43:12,20.5090004533494,"5"
"18847",43048.33,1513.53,23.46,30.45,2017-11-09 02:55:12,19.5344999416416,"5"
"18848",43048.37,1511.49,23.96,26.33,2017-11-09 03:52:48,16.4663701798477,"5"
"18849",43048.41,1506.77,24.13,19.35,2017-11-09 04:50:24,11.7172058526009,"5"
"18850",43048.45,1506.46,24.37,18.14,2017-11-09 05:47:59,10.8645174770829,"5"
"18851",43048.49,1506.04,24.46,17.24,2017-11-09 06:45:35,10.2596256277964,"5"
"18852",43048.53,1505.92,24.75,16.05,2017-11-09 07:43:12,9.4330055101216,"5"
"18853",43048.58,1509.11,24.66,20.88,2017-11-09 08:55:12,12.582445503004,"5"
"18854",43048.62,1512.06,24.1,26.65,2017-11-09 09:52:48,16.63417920304,"5"
"18855",43048.66,1513.61,23.93,29.23,2017-11-09 10:50:24,18.4802488770511,"5"
"18856",43048.7,1513.82,24.05,29.17,2017-11-09 11:47:59,18.3894333551653,"5"
"18857",43048.74,1514.04,24.05,29.45,2017-11-09 12:45:35,18.5836078705212,"5"
"18858",43048.78,1514.25,24.16,29.39,2017-11-09 13:43:12,18.4967730030957,"5"
"18859",43048.83,1513.86,24.25,28.62,2017-11-09 14:55:12,17.9290335242073,"5"
"18860",43048.87,1512.36,24.63,25.47,2017-11-09 15:52:48,15.644501193315,"5"
"18861",43048.91,1511.62,24.92,23.53,2017-11-09 16:50:24,14.2543400891051,"5"
"18862",43048.95,1511.59,24.69,24.22,2017-11-09 17:47:59,14.7864752864166,"5"
"18863",43048.99,1510.81,24.54,23.61,2017-11-09 18:45:35,14.4271442689502,"5"
"18864",43049.03,1504.66,23.84,17.42,2017-11-09 19:43:12,10.5191139376426,"5"
"18865",43049.08,1513.59,23.96,29.12,2017-11-09 20:55:12,18.3915296511241,"5"
"18866",43049.12,1514.35,23.58,31.18,2017-11-09 21:52:48,19.9970193544079,"5"
"18867",43049.16,1514.76,23.49,31.94,2017-11-09 22:50:24,20.5762418378565,"5"
"18868",43049.2,1514.77,23.4,32.2,2017-11-09 23:47:59,20.802942458051,"5"
"18869",43049.24,1514.48,23.43,31.75,2017-11-10 00:45:35,20.4688793141581,"5"
"18870",43049.28,1513.77,23.37,31,2017-11-10 01:43:12,19.9636342516565,"5"
"18871",43049.33,1513.99,23.43,31.12,2017-11-10 02:55:12,20.0218017356421,"5"
"18872",43049.37,1513.7,23.43,30.75,2017-11-10 03:52:48,19.7597851422822,"5"
"18873",43049.41,1502.04,21.69,21.03,2017-11-10 04:50:24,13.5549707361972,"5"
"18874",43049.45,1500.76,21.63,19.58,2017-11-10 05:47:59,12.5565468236655,"5"
"18875",43049.49,1501.3,22.05,18.93,2017-11-10 06:45:35,11.9875415604044,"5"
"18876",43049.53,1501.76,22.19,19.04,2017-11-10 07:43:12,12.0249877421354,"5"
"18877",43049.58,1511.55,23.25,28.47,2017-11-10 08:55:12,18.2278156839979,"5"
"18878",43049.62,1512.83,23.49,29.46,2017-11-10 09:52:48,18.8241772870037,"5"
"18879",43049.66,1512.31,23.43,28.96,2017-11-10 10:50:24,18.4980369684434,"5"
"18880",43049.7,1512.12,23.17,29.46,2017-11-10 11:47:59,18.9598779328,"5"
"18881",43049.74,1512.2,23.02,29.98,2017-11-10 12:45:35,19.3938019530764,"5"
"18882",43049.78,1512.43,22.84,30.76,2017-11-10 13:43:12,20.031276099943,"5"
"18883",43049.83,1511.17,22.69,29.59,2017-11-10 14:55:12,19.2595515018663,"5"
"18884",43049.87,1509.95,22.58,28.38,2017-11-10 15:52:48,18.4413703160293,"5"
"18885",43049.91,1504.22,22.02,22.78,2017-11-10 16:50:24,14.6799927282515,"5"
"18886",43049.95,1504.67,21.81,23.99,2017-11-10 17:47:59,15.6096461503222,"5"
"18887",43049.99,1511.02,22.61,29.64,2017-11-10 18:45:35,19.3303918924341,"5"
"18888",43050.03,1513.05,22.78,31.7,2017-11-10 19:43:12,20.7349218040147,"5"
"18889",43050.08,1513.21,22.67,32.22,2017-11-10 20:55:12,21.1629770368037,"5"
"18890",43050.12,1513.01,22.55,32.29,2017-11-10 21:52:48,21.2715856685372,"5"
"18891",43050.16,1512.44,22.31,32.22,2017-11-10 22:50:24,21.3370173164589,"5"
"18892",43050.2,1511.45,22.05,31.71,2017-11-10 23:47:59,21.0898192440203,"5"
"18893",43050.24,1511.97,22.02,32.43,2017-11-11 00:45:35,21.6334361553375,"5"
"18894",43050.28,1511.82,21.9,32.56,2017-11-11 01:43:12,21.7890237529547,"5"
"18895",43050.33,1510.99,21.69,32.11,2017-11-11 02:55:12,21.5608604616045,"5"
"18896",43050.37,1510.08,21.54,31.4,2017-11-11 03:52:48,21.1086049859505,"5"
"18897",43050.41,1509.86,21.51,31.22,2017-11-11 04:50:24,20.9897927162221,"5"
"18898",43050.45,1509.86,21.51,31.22,2017-11-11 05:47:59,20.9897927162221,"5"
"18899",43050.49,1509.87,21.54,31.15,2017-11-11 06:45:35,20.923444116467,"5"
"18900",43050.53,1509.91,21.63,30.97,2017-11-11 07:43:12,20.7471666041355,"5"
"18901",43050.58,1504.51,21.16,25.74,2017-11-11 08:55:12,17.1154553913545,"5"
"18902",43050.62,1508.14,21.72,28.55,2017-11-11 09:52:48,18.9309753429705,"5"
"18903",43050.66,1509.49,21.9,29.71,2017-11-11 10:50:24,19.6970529990794,"5"
"18904",43050.7,1508.16,21.9,28.08,2017-11-11 11:47:59,18.5121365025255,"5"
"18905",43050.74,1507.51,21.78,27.62,2017-11-11 12:45:35,18.2294005914523,"5"
"18906",43050.78,1507.09,21.63,27.52,2017-11-11 13:43:12,18.2196338381707,"5"
"18907",43050.83,1505.89,21.45,26.55,2017-11-11 14:55:12,17.5887570448992,"5"
"18908",43050.87,1504.83,21.4,25.43,2017-11-11 15:52:48,16.796210059188,"5"
"18909",43050.91,1505.65,21.19,27.04,2017-11-11 16:50:24,18.0534559569599,"5"
"18910",43050.95,1505.89,21.19,27.33,2017-11-11 17:47:59,18.2661342100756,"5"
"18911",43050.99,1506.17,21.13,27.83,2017-11-11 18:45:35,18.6594074579686,"5"
"18912",43051.03,1505.86,21.07,27.63,2017-11-11 19:43:12,18.5379396969993,"5"
"18913",43051.08,1504.79,21.04,26.42,2017-11-11 20:55:12,17.6610117048849,"5"
"18914",43051.12,1503.91,20.86,25.88,2017-11-11 21:52:48,17.3378526760596,"5"
"18915",43051.16,1503.59,20.77,25.74,2017-11-11 22:50:24,17.2711906238129,"5"
"18916",43051.2,1506.66,21.1,28.51,2017-11-11 23:47:59,19.1743743782784,"5"
"18917",43051.24,1507.47,21.07,29.56,2017-11-12 00:45:35,19.9663868972138,"5"
"18918",43051.28,1507.88,21.04,30.14,2017-11-12 01:43:12,20.412265714693,"5"
"18919",43051.33,1507.9,20.98,30.32,2017-11-12 02:55:12,20.5752202229796,"5"
"18920",43051.37,1507.64,20.89,30.26,2017-11-12 03:52:48,20.5734269668818,"5"
"18921",43051.41,1507.43,20.86,30.08,2017-11-12 04:50:24,20.4529938855917,"5"
"18922",43051.45,1507.47,20.92,29.97,2017-11-12 05:47:59,20.3422221908682,"5"
"18923",43051.49,1508.74,21.13,30.92,2017-11-12 06:45:35,20.9510639641288,"5"
"18924",43051.53,1509.05,21.13,31.29,2017-11-12 07:43:12,21.2275398646858,"5"
"18925",43051.58,1509.16,21.13,31.41,2017-11-12 08:55:12,21.317301426354,"5"
"18926",43051.62,1509.34,21.19,31.48,2017-11-12 09:52:48,21.3399563379006,"5"
"18927",43051.66,1509.78,21.34,31.6,2017-11-12 10:50:24,21.3553292681573,"5"
"18928",43051.7,1509.66,21.43,31.22,2017-11-12 11:47:59,21.0286029356515,"5"
"18929",43051.74,1508.96,21.51,30.13,2017-11-12 12:45:35,20.1839962334566,"5"
"18930",43051.78,1507.96,21.37,29.33,2017-11-12 13:43:12,19.6584340433085,"5"
"18931",43051.83,1507.16,21.16,28.94,2017-11-12 14:55:12,19.465488621437,"5"
"18932",43051.87,1507.02,21.16,28.78,2017-11-12 15:52:48,19.3471766512157,"5"
"18933",43051.91,1506.93,21.16,28.67,2017-11-12 16:50:24,19.2658859312602,"5"
"18934",43051.95,1508.14,21.22,29.96,2017-11-12 17:47:59,20.1935891085629,"5"
"18935",43051.99,1508.63,21.22,30.55,2017-11-12 18:45:35,20.6319233141348,"5"
"18936",43052.03,1508.67,21.19,30.67,2017-11-12 19:43:12,20.7356265261308,"5"
"18937",43052.08,1506.96,21.25,28.46,2017-11-12 20:55:12,19.0710094008982,"5"
"18938",43052.12,1505.64,21.22,26.94,2017-11-12 21:52:48,17.9677011914052,"5"
"18939",43052.16,1505.66,21.28,26.79,2017-11-12 22:50:24,17.8331639147613,"5"
"18940",43052.2,1505.7,21.28,26.84,2017-11-12 23:47:59,17.8696934909106,"5"
"18941",43052.24,1505.53,21.19,26.89,2017-11-13 00:45:35,17.9435610468224,"5"
"18942",43052.28,1508.86,21.16,30.98,2017-11-13 01:43:12,20.9812588302674,"5"
"18943",43052.33,1510.39,21.22,32.65,2017-11-13 02:55:12,22.2010923931377,"5"
"18944",43052.37,1510.2,21.13,32.65,2017-11-13 03:52:48,22.2475077774041,"5"
"18945",43052.41,1510.6,21.16,33.05,2017-11-13 04:50:24,22.53290508662,"5"
"18946",43052.45,1509.96,21.1,32.45,2017-11-13 05:47:59,22.1125479052857,"5"
"18947",43052.49,1510.73,21.22,33.05,2017-11-13 06:45:35,22.5015560676302,"5"
"18948",43052.53,1509.32,21.13,31.6,2017-11-13 07:43:12,21.4595175185144,"5"
"18949",43052.58,1509.17,21.16,31.35,2017-11-13 08:55:12,21.2576111961325,"5"
"18950",43052.62,1508.8,22.11,28.28,2017-11-13 09:52:48,18.5676192715982,"5"
"18951",43052.66,1509.14,22.31,28.12,2017-11-13 10:50:24,18.3682285009572,"5"
"18952",43052.7,1509.39,22.55,27.76,2017-11-13 11:47:59,18.011539538106,"5"
"18953",43052.74,1511.13,21.78,32.04,2017-11-13 12:45:35,21.4645311144286,"5"
"18954",43052.78,1510.97,21.9,31.52,2017-11-13 13:43:12,21.0227045964549,"5"
"18955",43052.83,1510.72,21.81,31.46,2017-11-13 14:55:12,21.0219920160045,"5"
"18956",43052.87,1510.55,21.78,31.34,2017-11-13 15:52:48,20.9480609035177,"5"
"18957",43052.91,1509.98,21.84,30.48,2017-11-13 16:50:24,20.287659856546,"5"
